id	hero	house	levelup	wifenum	idiom	word	posx	posy	answer	
1102	21	20	40	19	拈花微笑,不解之缘,解民倒悬,倒果为因,一马平川,一笑了之,公平交易,易如反掌,等量齐观,等因奉此,奉若神明	拈,花,不,微,解,民,倒,悬,一,笑,了,之,果,马,缘,为,公,平,交,易,等,因,奉,此,川,如,量,若,反,齐,神,掌,观,明	2,2,4,2,4,5,6,7,1,2,3,4,6,1,4,6,0,1,2,3,5,6,7,8,1,3,5,7,3,5,7,3,5,7	8,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0	0,2,3,4,5,6,9,10,11,12,13,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31	
1103	21	20	40	19	三缄其口,三朝元老,老之将至,绿草如茵,万应灵药,应付裕如,福无双至,福至心灵,名列前茅,名利双收,茅塞顿开	三,朝,元,老,绿,缄,之,万,草,其,将,应,付,裕,如,口,福,至,心,灵,茵,无,药,名,利,双,收,列,至,前,茅,塞,顿,开	0,1,2,3,8,0,3,5,8,0,3,5,6,7,8,0,2,3,4,5,8,2,5,0,1,2,3,0,2,0,0,1,2,3	8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,3,3,3,3,2,2,1,0,0,0,0	1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,18,19,20,21,23,24,26,27,28,29,31,32,33	
1104	21	20	40	19	祛病延年,年深日久,日复一日,一寸丹心,由来已久,丹书铁券,独步天下,独运匠心,靠天吃饭	祛,病,延,年,深,日,复,一,日,由,来,已,久,寸,丹,书,铁,券,独,运,匠,心,步,靠,天,吃,饭,下	0,1,2,3,3,3,4,5,6,0,1,2,3,5,5,6,7,8,2,3,4,5,2,1,2,3,4,2	8,8,8,8,7,6,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,2,1,1,1,1,0	0,1,2,4,5,6,7,9,10,12,13,14,15,17,18,19,20,22,23,25,26,27	
1105	21	20	40	19	变本加厉,加官进爵,若有若无,稗官野史,进退有度,卖官鬻爵,无亲无故,亲仁善邻,史不绝书,不测之忧,从善如流,不惑之年	变,本,加,厉,官,若,稗,进,退,有,度,卖,官,鬻,爵,若,野,无,亲,无,故,史,不,绝,书,仁,测,从,善,如,流,不,惑,之,年,邻,忧	1,2,3,4,3,5,1,3,4,5,6,0,1,2,3,5,1,5,6,7,8,1,2,3,4,6,2,5,6,7,8,0,1,2,3,6,2	8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0	0,1,3,4,5,6,7,8,10,11,13,14,15,16,17,18,19,21,22,23,25,26,27,29,30,31,32,34,35,36	
1106	21	20	40	19	怨气冲天,气焰嚣张,谈笑自如,一步登天,一张一弛,喜笑颜开,登峰造极,极而言之,杳无人迹,杳如黄鹤,言人人殊,漠然置之	怨,气,冲,天,焰,嚣,谈,一,张,一,弛,喜,笑,颜,开,步,自,登,峰,造,极,杳,如,黄,鹤,天,而,无,言,人,人,殊,漠,然,置,之,迹	0,1,2,3,1,1,6,0,1,2,3,5,6,7,8,0,6,0,1,2,3,5,6,7,8,0,3,5,3,4,5,6,0,1,2,3,5	8,8,8,8,7,6,6,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0	0,2,3,4,5,6,8,9,10,11,13,14,15,16,17,18,19,21,22,24,25,26,27,28,29,31,32,34,35,36	
1107	21	20	40	19	百里挑一,一日千里,万众一心,众寡悬殊,牵羊担酒,羊续悬鱼,茶余酒后	百,一,日,千,里,挑,万,众,一,心,牵,寡,羊,续,悬,鱼,担,殊,茶,余,酒,后	6,3,4,5,6,6,4,5,6,7,3,5,3,4,5,6,3,5,1,2,3,4	7,6,6,6,6,5,4,4,4,4,3,3,2,2,2,2,1,1,0,0,0,0	0,1,2,3,5,6,8,9,10,11,13,14,15,16,17,18,19,20	
1108	21	20	40	19	篝火狐鸣,解疑释惑,火烧眉毛,眉目传情,胼手胝足,手不释卷,情同手足,同病相怜,形只影单,吴下阿蒙,相持不下,顾影自怜	篝,解,火,烧,眉,毛,胼,疑,狐,目,手,不,释,卷,鸣,传,胝,惑,情,同,手,足,形,病,吴,只,相,持,不,下,顾,影,自,怜,阿,单,蒙	0,7,0,1,2,3,5,7,0,2,5,6,7,8,0,2,5,7,2,3,4,5,1,3,6,1,3,4,5,6,0,1,2,3,6,1,6	8,8,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0	0,1,2,3,5,6,7,8,9,10,11,13,15,16,17,18,19,20,22,23,24,25,27,28,29,30,32,33,34,35	
1109	21	20	40	19	苦思冥想,苦难深重,无远弗届,言行不一,言近旨远,异乎寻常,异想天开,孤军深入,孤注一掷,常胜将军,深山幽谷,鱼贯而入	苦,难,深,重,思,无,冥,言,近,旨,远,异,想,天,开,行,弗,乎,不,届,寻,孤,注,一,掷,常,胜,将,军,深,山,幽,谷,鱼,贯,而,入	1,2,3,4,1,8,1,5,6,7,8,0,1,2,3,5,8,0,5,8,0,3,4,5,6,0,1,2,3,3,4,5,6,0,1,2,3	8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0	1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,29,30,32,33,34,36	
1110	21	20	40	19	杏花春雨,除暴安良,暴衣露冠,良知良能,知我罪我,春风雨露,能说会道,道路以目	杏,除,暴,安,良,花,衣,知,我,罪,我,春,风,雨,露,良,雨,冠,能,说,会,道,路,以,目	0,2,3,4,5,0,3,5,6,7,8,0,1,2,3,5,0,3,5,6,7,8,8,8,8	6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,1,0	0,1,3,4,5,6,7,8,9,12,13,14,15,16,17,19,20,21,22,23	
1111	21	20	40	19	肆无忌惮,无精打采,一清二楚,清新俊逸,逸兴遄飞,兴高采烈,相反相成,鸢飞鱼跃,跃马扬鞭,马到功成,宛转悠扬,鞭辟入里	肆,无,忌,惮,一,精,清,新,俊,逸,打,二,兴,高,采,烈,相,楚,遄,反,鸢,飞,鱼,跃,相,马,到,功,成,宛,转,悠,扬,鞭,辟,入,里	4,5,6,7,0,5,0,1,2,3,5,0,3,4,5,6,8,0,3,8,2,3,4,5,8,5,6,7,8,2,3,4,5,5,6,7,8	8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0	0,2,3,4,5,7,8,9,10,11,12,13,14,16,17,18,19,20,22,23,24,25,26,27,29,30,31,33,34,36	
1112	21	20	40	19	不贪为宝,贪财好色,促膝谈心,卑躬屈膝,谈虎色变,变动不居,笼络人心,络绎不绝,话里带刺,不远千里,钻心刺骨	不,贪,为,宝,促,财,卑,躬,屈,膝,好,谈,虎,色,变,笼,络,人,心,动,绎,话,不,不,远,千,里,居,绝,带,钻,心,刺,骨	4,5,6,7,3,5,0,1,2,3,5,3,4,5,6,0,1,2,3,6,1,4,6,1,2,3,4,6,1,4,2,3,4,5	8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,2,2,2,2,2,1,1,0,0,0,0	0,2,3,4,5,6,7,8,10,11,12,13,15,17,18,19,20,21,22,23,24,25,27,28,29,31,32,33	
1113	21	20	40	19	唯我独尊,唯命是从,从天而降,姑妄言之,周而复始,始终如一,妄自尊大,束之高阁,高头讲章,合而为一,寻章摘句	唯,命,是,从,我,天,姑,独,周,而,复,始,妄,自,尊,大,降,终,言,如,束,之,高,阁,合,而,为,一,头,讲,寻,章,摘,句	3,4,5,6,3,6,1,3,5,6,7,8,1,2,3,4,6,8,1,8,0,1,2,3,5,6,7,8,2,2,1,2,3,4	8,8,8,8,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,2,1,0,0,0,0	0,1,2,4,5,6,7,8,9,10,12,13,15,16,17,18,19,20,22,23,24,26,27,28,29,30,32,33	
1114	21	20	40	19	咄咄怪事,怪力乱神,雕龙画凤,举止大方,止于至善,龙马精神,精雕细刻,尽心竭力,尽善尽美,刻骨铭心,竭忠尽智	咄,咄,怪,事,力,雕,乱,举,止,大,方,龙,马,精,神,于,画,雕,至,凤,细,尽,善,尽,美,刻,骨,铭,心,竭,忠,尽,智,力	1,2,3,4,3,0,3,5,6,7,8,0,1,2,3,6,0,2,6,0,2,5,6,7,8,2,3,4,5,5,6,7,8,5	8,8,8,8,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0	0,1,3,4,5,6,7,9,10,12,13,14,15,16,17,18,19,20,21,22,23,26,27,28,30,31,32,33	
1115	21	20	40	19	讷言敏行,要言不烦,言行不一,一言千金,名落孙山,名垂千古,自甘堕落	讷,要,言,不,烦,敏,言,行,不,一,言,名,垂,千,古,自,甘,堕,落,金,孙,山	4,3,4,5,6,4,3,4,5,6,6,4,5,6,7,1,2,3,4,6,4,4	8,7,7,7,7,6,5,5,5,5,4,3,3,3,3,2,2,2,2,2,1,0	0,1,3,4,5,6,7,8,10,12,13,14,16,17,18,19,20,21	
1116	21	20	40	19	殷鉴不远,远见卓识,百端待举,百足之虫,初露头角,不可告人,不识抬举,转眼之间,转弯抹角,丢人现眼,俯仰之间	殷,鉴,不,远,百,足,之,虫,见,端,卓,待,初,不,识,抬,举,露,可,头,告,转,弯,抹,角,丢,人,现,眼,之,俯,仰,之,间	0,1,2,3,5,6,7,8,3,5,3,5,7,2,3,4,5,7,2,7,2,4,5,6,7,1,2,3,4,4,1,2,3,4	8,8,8,8,8,8,8,8,7,7,6,6,6,5,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,1,0,0,0,0	0,1,2,4,5,6,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,25,27,28,29,30,31,32	
1117	21	20	40	19	劫富济贫,铁壁铜墙,铜壶滴漏,假手于人,假公济私,挂一漏万,一寸丹心,三阳开泰,三人成虎,丹凤朝阳,开怀畅饮	劫,铁,壁,铜,墙,富,壶,假,公,济,私,滴,手,贫,挂,一,漏,万,于,寸,三,人,成,虎,丹,凤,朝,阳,心,开,怀,畅,饮,泰	7,0,1,2,3,7,2,5,6,7,8,2,5,7,0,1,2,3,5,1,4,5,6,7,1,2,3,4,1,4,5,6,7,4	8,7,7,7,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0	0,1,2,3,5,6,7,8,10,11,12,13,14,15,17,18,19,20,22,23,25,26,27,28,30,31,32,33	
1118	21	20	40	19	铮铮铁骨,骨肉至亲,震古烁今,泥古不化,怒目而视,举目无亲,于今为烈,为渊驱鱼,虎背熊腰,虎视眈眈,并驾齐驱,鱼与熊掌	铮,铮,铁,骨,震,肉,泥,古,不,化,怒,至,烁,举,目,无,亲,于,今,为,烈,而,渊,虎,视,眈,眈,并,驾,齐,驱,背,鱼,与,熊,掌,腰	5,6,7,8,2,8,1,2,3,4,6,8,2,5,6,7,8,1,2,3,4,6,3,5,6,7,8,0,1,2,3,5,3,4,5,6,5	8,8,8,8,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,0	0,1,2,4,5,6,7,8,10,11,12,13,15,16,17,19,20,21,22,24,25,26,27,28,30,31,33,34,35,36	
1119	21	20	40	19	明哲保身,明升暗降,量体裁衣,量力而行,赤手空拳,赤身裸体,心醉神迷,自食其果,自我陶醉,缩头缩脑,缩衣节食,倒果为因	明,升,暗,降,哲,保,量,力,而,行,赤,身,裸,体,心,手,裁,自,我,陶,醉,空,缩,衣,节,食,神,拳,头,其,迷,缩,倒,果,为,因,脑	1,2,3,4,1,1,3,4,5,6,0,1,2,3,8,0,3,5,6,7,8,0,2,3,4,5,8,0,2,5,8,2,4,5,6,7,2	8,8,8,8,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0	1,2,3,4,5,6,7,8,10,11,12,14,15,16,17,18,19,22,23,24,26,27,28,29,30,32,33,35,36	
1120	21	20	40	19	寥若晨星,若有若无,约法三章,三朝元老,福至心灵,福无双至,老之将至,心旌摇曳,摇唇鼓舌,在天之灵,笨嘴拙舌	寥,若,晨,星,约,法,三,章,有,朝,若,元,福,无,双,至,老,之,将,至,心,旌,摇,曳,在,天,之,灵,唇,鼓,笨,嘴,拙,舌	5,6,7,8,0,1,2,3,6,2,6,2,5,6,7,8,2,3,4,5,5,6,7,8,2,3,4,5,7,7,4,5,6,7	8,8,8,8,7,7,7,7,7,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,1,0,0,0,0	0,2,3,4,5,7,8,9,10,11,12,13,14,16,17,18,20,21,23,24,25,27,28,29,30,32,33	
1121	21	21	40	20	栉比鳞次,栉风沐雨,永生永世,屡次三番,三更半夜,蓬生麻中,旷日持久,旷世奇才,才华横溢,夜以继日,年深日久	栉,风,沐,雨,比,鳞,永,屡,次,三,番,蓬,生,麻,中,更,永,半,旷,世,奇,才,夜,以,继,日,华,持,横,年,深,日,久,溢	1,2,3,4,1,1,6,0,1,2,3,5,6,7,8,2,6,2,5,6,7,8,2,3,4,5,8,5,8,2,3,4,5,8	8,8,8,8,7,6,6,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0	0,1,2,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,23,24,25,26,27,28,29,30,31,33	
1122	21	21	40	20	言近旨远,言人人殊,极目远望,目迷五色,望闻问切,闻名遐迩,勃然变色,切肤之痛	言,人,人,殊,近,旨,极,目,远,望,迷,闻,名,遐,迩,五,问,勃,然,变,色,切,肤,之,痛	4,5,6,7,4,4,2,3,4,5,3,5,6,7,8,3,5,0,1,2,3,5,6,7,8	7,7,7,7,6,5,4,4,4,4,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1	0,1,2,4,5,6,7,9,10,11,13,14,15,16,17,18,19,22,23,24	
1123	21	21	40	20	择邻而居,自不待言,寝不安席,寝食不安,不差毫厘,居无求安,无影无形,毫不讳言,讳莫如深,迟疑不定,形迹可疑,漂泊无定	择,自,邻,寝,食,不,安,不,而,不,差,待,居,无,求,安,毫,不,讳,言,影,席,厘,莫,无,迟,如,形,迹,可,疑,深,不,漂,泊,无,定	0,8,0,3,4,5,6,8,0,3,5,8,0,1,2,3,5,6,7,8,1,3,5,7,1,4,7,1,2,3,4,7,4,1,2,3,4	8,8,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,2,2,2,2,2,1,0,0,0,0	0,1,2,3,4,5,7,8,9,10,11,13,14,15,16,17,18,20,23,24,25,26,28,29,30,32,33,34,35	
1124	21	21	40	20	互为表里,为非作恶,从容自若,十室九空,十恶不赦,盲人摸象,九洲四海,海枯石烂,判若云泥,判若两人,裂石穿云	互,为,表,里,非,作,从,十,恶,不,赦,容,室,自,盲,九,洲,四,海,判,若,两,人,空,枯,若,摸,裂,石,穿,云,象,烂,泥	0,1,2,3,1,1,6,0,1,2,3,6,0,6,8,0,1,2,3,5,6,7,8,0,3,5,8,2,3,4,5,8,3,5	8,8,8,8,7,6,6,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0	0,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,19,21,22,23,24,25,26,27,28,29,32,33	
1125	21	21	40	20	长话短说,长袖善舞,善始善终,人穷志短,穷奢极欲,终成泡影,成竹在胸,欲盖弥彰,盖世无双,鼎足而三,捶胸顿足,硕大无朋	长,袖,善,舞,话,始,人,穷,志,短,善,奢,说,终,成,泡,影,极,竹,欲,盖,弥,彰,在,鼎,世,捶,胸,顿,足,硕,大,无,朋,而,双,三	3,4,5,6,3,5,0,1,2,3,5,1,3,5,6,7,8,1,6,1,2,3,4,6,8,2,5,6,7,8,0,1,2,3,8,2,8	8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0	0,1,3,4,5,6,7,8,10,11,12,13,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,33,34,35,36	
1126	21	21	40	20	自有公论,自成一家,挂冠求去,恍然大悟,弹冠相庆,舆论哗然,大江东去,东山再起,付之一炬,再造之恩,此伏彼起	自,成,一,家,有,挂,公,恍,弹,冠,相,庆,舆,论,哗,然,求,大,江,东,去,悟,山,付,再,造,之,恩,此,伏,彼,起,一,炬	1,2,3,4,1,6,1,3,5,6,7,8,0,1,2,3,6,3,4,5,6,3,5,7,5,6,7,8,2,3,4,5,7,7	8,8,8,8,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,0	0,1,2,4,5,6,7,8,10,11,12,14,15,16,18,19,20,21,22,23,24,25,27,28,29,30,32,33	
1127	21	21	40	20	逞强好胜,好高骛远,草长莺飞,五短身材,家长里短,心怀叵测,心无旁骛,远走高飞,高枕无忧,杳如黄鹤,忧心如焚,云中白鹤	逞,强,好,胜,草,五,高,家,长,里,短,心,无,旁,骛,莺,身,怀,远,走,高,飞,材,叵,枕,测,无,杳,忧,心,如,焚,黄,云,中,白,鹤	1,2,3,4,6,8,3,5,6,7,8,0,1,2,3,6,8,0,3,4,5,6,8,0,5,0,5,7,5,6,7,8,7,4,5,6,7	8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,3,3,3,2,2,2,2,1,0,0,0,0	0,1,2,4,5,6,7,9,10,11,12,13,15,16,17,18,19,21,23,24,26,27,28,29,31,32,33,35,36	
1128	21	21	40	20	时不我待,待字闺中,仙山琼阁,空谷足音,空中楼阁,楼台亭阁,搓手顿足	时,不,我,待,仙,字,山,闺,琼,空,中,楼,阁,谷,台,搓,手,顿,足,亭,音,阁	2,3,4,5,7,5,7,5,7,4,5,6,7,4,6,1,2,3,4,6,4,6	7,7,7,7,7,6,6,5,5,4,4,4,4,3,3,2,2,2,2,2,1,1	0,1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,20,21	
1129	21	21	40	20	定国安邦,国仇家恨,孝子贤孙,诸子百家,含饴弄孙,饴含抱孙,抱成一团,顺水推舟,顺藤摸瓜,一潭死水,推陈出新	定,国,安,邦,孝,仇,诸,子,百,家,含,贤,恨,饴,含,抱,孙,弄,成,顺,藤,摸,瓜,孙,一,潭,死,水,团,推,陈,出,新,舟	4,5,6,7,3,5,2,3,4,5,0,3,5,0,1,2,3,0,2,5,6,7,8,0,2,3,4,5,2,5,6,7,8,5	8,8,8,8,7,7,6,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0	0,2,3,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,22,24,25,26,27,28,30,31,32,33	
1130	21	21	40	20	尧天舜日,物阜民丰,物华天宝,电光火石,日月重光,月晕而风,石沉大海,沉心静气,海不扬波,满脸春风,沆瀣一气	尧,物,华,天,宝,阜,舜,电,民,日,月,重,光,丰,晕,火,而,石,沉,大,海,满,脸,春,风,心,不,静,扬,沆,瀣,一,气,波	2,0,1,2,3,0,2,5,0,2,3,4,5,0,3,5,3,5,6,7,8,0,1,2,3,6,8,6,8,3,4,5,6,8	8,7,7,7,7,6,6,6,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,0,0,0,0,0	0,1,2,4,5,6,7,8,9,10,11,14,15,16,17,18,19,21,22,23,25,26,27,28,29,30,31,33	
1131	21	21	40	20	拨乱反正,乱七八糟,八万四千,物极必反,极而言之,麻姑献寿,姑妄言之,言出法随,付诸东流,悠悠荡荡,东游西荡,随波逐流	拨,乱,七,八,糟,物,极,必,反,万,而,正,四,麻,言,千,姑,妄,言,之,付,悠,献,出,诸,悠,寿,法,东,游,西,荡,随,波,逐,流,荡	5,5,6,7,8,2,3,4,5,7,3,5,7,0,3,7,0,1,2,3,5,8,0,2,5,8,0,2,5,6,7,8,2,3,4,5,8	8,7,7,7,7,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0	0,2,3,4,5,7,8,9,10,11,12,13,14,16,17,19,20,21,22,23,24,25,27,28,29,30,32,33,34,36	
1132	21	21	40	20	大放厥词,词不达意,如之奈何,不正之风,飞黄腾达,黄道吉日,师道尊严,何足道哉,旭日东升,东施效颦	大,放,厥,词,如,不,正,之,风,飞,黄,腾,达,奈,师,道,意,何,足,道,哉,吉,尊,旭,日,东,升,严,施,效,颦	0,1,2,3,5,3,4,5,6,0,1,2,3,5,7,1,3,5,6,7,8,1,7,0,1,2,3,7,2,2,2	8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,3,3,3,3,3,2,1,0	0,1,2,4,5,6,8,9,11,12,13,14,15,16,17,18,20,21,22,23,24,26,27,28,29,30	
1133	21	21	40	20	夜郎自大,大书特书,由表及里,表里不一,一文不值,文弱书生,不立文字,不值一哂,超然独立,文以载道,逐句逐字	夜,郎,自,大,由,书,表,里,不,一,特,及,文,弱,书,生,里,不,不,值,一,哂,超,然,独,立,文,以,载,道,逐,句,逐,字	3,4,5,6,1,6,1,2,3,4,6,1,4,5,6,7,1,4,3,4,5,6,0,1,2,3,3,4,5,6,0,1,2,3	8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0	0,1,2,4,5,7,8,9,10,11,13,14,15,16,17,19,20,21,22,24,25,26,27,28,30,32,33	
1134	21	21	40	20	所见略同,略见一斑,九死一生,九九归一,曲高和寡,斑驳陆离,离情别绪,高人一筹,杳无人迹,茫无头绪,寻踪觅迹	所,见,略,同,见,九,九,归,一,曲,死,斑,驳,陆,离,高,人,一,筹,情,和,生,杳,别,寡,茫,无,头,绪,人,寻,踪,觅,迹	3,4,5,6,5,2,3,4,5,0,2,5,6,7,8,0,1,2,3,8,0,2,6,8,0,5,6,7,8,6,3,4,5,6	8,8,8,8,7,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,0,0,0,0	0,1,2,4,6,7,8,9,10,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32	
1135	21	21	40	20	得天独厚,独断专行,刀下留人,留有余地,江汉朝宗,江河行地,哭天喊地,天伦之乐,朝令夕改,改弦易辙,弦外之音,同出一辙	得,天,独,厚,断,刀,下,留,人,专,有,江,河,行,地,余,汉,哭,天,喊,地,朝,令,夕,改,伦,宗,弦,外,之,音,易,乐,同,出,一,辙	0,1,2,3,2,5,6,7,8,2,7,0,1,2,3,7,0,4,5,6,7,0,1,2,3,5,0,3,4,5,6,3,5,0,1,2,3	8,8,8,8,7,7,7,7,7,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0	0,1,2,4,5,6,7,9,10,11,12,14,15,16,17,18,19,22,23,24,25,26,27,28,30,31,32,33,34,35	
1136	21	21	40	20	鼎足而三,鼎足而立,立身处世,骁勇善战,勇冠三军,屡战屡败,败兴而归,一字之师,一枕黄粱,黄口孺子,总而言之	鼎,足,而,立,足,身,骁,而,处,勇,冠,三,军,世,善,屡,战,屡,败,一,枕,黄,粱,兴,字,口,总,而,言,之,孺,归,师,子	3,4,5,6,3,6,1,3,6,1,2,3,4,6,1,0,1,2,3,5,6,7,8,3,5,7,2,3,4,5,7,3,5,7	8,8,8,8,7,7,6,6,6,5,5,5,5,5,4,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,0,0,0	1,2,3,4,5,6,7,8,10,11,12,14,15,16,17,19,20,22,23,24,25,26,27,28,30,31,32,33	
1137	21	21	40	20	一语破的,破竹之势,愚昧无知,暧昧不明,形格势禁,格物致知,知难而退,难分难解,敌众我寡,众口难调,知我罪我	一,语,破,的,愚,竹,暧,昧,不,明,之,无,形,格,势,禁,知,难,而,退,物,敌,分,致,众,口,难,调,知,我,罪,我,解,寡	0,1,2,3,5,2,4,5,6,7,2,5,0,1,2,3,5,6,7,8,1,4,6,1,4,5,6,7,1,2,3,4,6,4	8,8,8,8,8,7,7,7,7,7,6,6,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,1	0,1,3,4,5,6,7,8,10,11,12,14,15,17,18,19,20,21,22,23,24,25,27,28,29,30,32,33	
1138	21	21	40	20	涸泽而渔,鱼传尺素,鱼贯而行,谬种流传,红妆素裹,裹足不前,九泉之下,不情之请	涸,泽,鱼,贯,而,行,谬,种,流,传,渔,尺,红,妆,素,裹,九,足,泉,不,情,之,请,前,下	6,6,4,5,6,7,1,2,3,4,6,4,2,3,4,5,7,5,7,5,6,7,8,5,7	8,7,6,6,6,6,5,5,5,5,5,4,3,3,3,3,3,2,2,1,1,1,1,0,0	0,1,2,3,5,6,7,8,10,11,12,13,14,16,17,18,19,20,22,23,24	
1139	21	21	40	20	又红又专,专心致志,窒碍难行,心无挂碍,宏图大志,大肆铺张,并行不悖,不甚了了,铺天盖地,地动山摇,湖光山色	又,红,又,专,窒,心,无,挂,碍,致,难,宏,图,大,志,并,行,不,悖,肆,甚,铺,天,盖,地,了,张,动,了,湖,光,山,色,摇	0,1,2,3,6,3,4,5,6,3,6,0,1,2,3,5,6,7,8,2,7,2,3,4,5,7,2,5,7,3,4,5,6,5	8,8,8,8,8,7,7,7,7,6,6,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,2,2,2,1,1,1,1,0	0,1,2,4,5,6,7,9,10,11,12,14,15,16,18,19,20,21,22,23,25,26,27,28,29,30,31,33	
1140	21	21	40	20	借尸还魂,还我河山,滴水成河,水性杨花,花花绿绿,绿水青山,藏之名山	借,尸,还,魂,我,滴,水,成,河,性,山,杨,花,花,绿,绿,水,青,藏,之,名,山	3,4,5,6,5,2,3,4,5,3,5,3,3,4,5,6,5,5,2,3,4,5	8,8,8,8,7,6,6,6,6,5,5,4,3,3,3,3,2,1,0,0,0,0	0,1,2,4,6,7,8,9,11,13,14,15,16,17,18,19,20	
1141	21	21	40	20	一通百通,通力合作,阿谀奉承,阿猫阿狗,要而言之,述而不作,奉若神明,神魂颠倒,用兵如神,用之不竭,倒背如流	一,通,百,通,力,阿,猫,阿,狗,要,合,谀,述,而,不,作,奉,若,神,明,言,承,魂,用,之,不,竭,颠,兵,倒,背,如,流,神	4,5,6,7,7,0,1,2,3,5,7,0,4,5,6,7,0,1,2,3,5,0,2,4,5,6,7,2,4,2,3,4,5,4	8,8,8,8,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,1,1,1,1,0	0,1,2,4,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,24,25,26,27,28,30,31,32,33	
